,id,owner,reels_id,has_audio,video_url,views,caption,comment,timestamp,likes,location,pinned,product_type
456,458,"{'id': '20580316', 'username': 'jessica_young09'}",3639495200259765121,True,https://instagram.flos5-3.fna.fbcdn.net/o1/v/t16/f2/m86/AQOVrkMdRTfVLTdVDVCv0krh8urTnzXjREeP1E4BVF_id_kWUZ05wgCIjA8T9vDWyXnDNm6Fl-7vYx-ef2CbYj3BJuWUNKof3_deukU.mp4?stp=dst-mp4&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLmNsaXBzLmMyLjcyMC5iYXNlbGluZSJ9&_nc_cat=111&vs=708942428293854_711305444&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9FODQ3Mjk2NkQ4MDkwM0REOTZEQ0Q1NEQ1ODI0NzQ5Rl92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HSi16eHgzM3hGVzhtUmdHQUNZQ3FrNFdTYVYtYnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJtSN4q29wtE%2FFQIoAkMzLBdANczMzMzMzRgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2Fgdl5p0BAA%3D%3D&ccb=9-4&oh=00_AfIlFs7ha8ZppnWoNrpKuh9qa3mHEcZqSjh46Q0MApGp4w&oe=683E5423&_nc_sid=8b3546,0,"{'edges': [{'node': {'text': 'Somewhere along the way, I got caught up in the noise.\n.\nThe hustle.\nThe scrolling.\nThe pressure to always be “on.”\nBut it left me feeling burned out… and disconnected from the girl I used to be.\n.\nWhen I visited @carolinafitnessfarm it reminded me:\nI don’t need more hustle—I need more holy.\nMore sunrises than screens.\nMore stillness than striving.\nMore moments where it’s just me, the quiet, and God.\n.\nI’m not chasing some perfect version of myself anymore.\nI’m getting back to the woman I’ve always been—\nThe one who feels closest to God in the silence.\nThe one who breathes deeper before the world wakes up.\nThe one who gets better by letting go.\n.\n🕊️ If your soul’s been feeling off…\nTry watching the sunrise in silence.\nHe’ll meet you there'}}]}",{'count': 4},2025-05-24 11:15:09,133,"{""id"": ""237315663"", ""has_public_page"": true, ""name"": ""Fort Mill, South Carolina"", ""slug"": ""fort-mill-south-carolina""}",,clips
457,459,"{'id': '66342436781', 'username': 'carolinafitnessfarm'}",3637507334850488373,True,https://instagram.flos5-3.fna.fbcdn.net/o1/v/t16/f2/m86/AQPmBiQ4TjkyLjWyBtHfjeemZAsGyEvz4yV4to0lMrzuVmk_kobdUmFsH3gRl-Yi-_BU54VRbxX2MzYgTGXenoTdaJmBlmjF6NgSb-g.mp4?stp=dst-mp4&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLmNsaXBzLmMyLjcyMC5iYXNlbGluZSJ9&_nc_cat=107&vs=548914974954142_3859478768&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9CNjQzNEI5RTQ2OUFEQjUyMTg0QzY4MDc3NzI4NzI4OF92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HUGZmeXgzdmFEVmY1b1lDQUR4blR2c3lEU0k1YmtZTEFBQUYVAgLIARIAKAAYABsAFQAAJvT3uYWLmec%2FFQIoAkMzLBdAI4AAAAAAABgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2Fgdl5p0BAA%3D%3D&ccb=9-4&oh=00_AfKWJQZK06XYBidrPjrSxJFx2-EGVz6Lim4sh6BVz2_kcA&oe=683E25AE&_nc_sid=8b3546,0,"{'edges': [{'node': {'text': 'Come finish off the month with us on May 31st for our next FitFarm Bootcamp. @reignbodyfuel will be giving out free drinks and we’ll have the pickleball court and cold plunge open for some post workout fun. \nAs always, there will be plenty of time to cuddle cows and take pics with baby goats as well. 🐮\n\nThank you @qcs_content for these amazing shots from our last event! 📸'}}]}",{'count': 0},2025-05-21 17:25:16,48,null,,clips
458,460,"{'id': '231899431', 'username': 'cody.fitfarmer'}",3636034270793152240,True,https://instagram.flos5-2.fna.fbcdn.net/o1/v/t16/f2/m86/AQO_fkcCTeznQrqll_aK1JUN3eemHSh1FnOQ48sTzMJnLXXHTfgzf8BQxuKrb4rdKHOsR_hokqMfv6Mkhka4YMCzDtpNnXWx1lRe1_g.mp4?stp=dst-mp4&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLmNsaXBzLmMyLjcyMC5iYXNlbGluZSJ9&_nc_cat=100&vs=670263689161604_1627252901&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9BQTRGM0Y2QkMzQTYwNTZFNzBBOEM2NjI0MjRFNkY5M192aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HRnY5c1IyZzdnRzFxQ01PQU9EVjdkZlM4MnN2YnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJsL66cGXv95BFQIoAkMzLBdAOmZmZmZmZhgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2Fgdl5p0BAA%3D%3D&ccb=9-4&oh=00_AfL4WWxLECqMVUhCAZ-IzhG4-bF2JdoDdltsJvcDIkM2gg&oe=683E3945&_nc_sid=8b3546,0,"{'edges': [{'node': {'text': 'What an amazing start to our HYROX training series. This past weekend was yet another amazing workout filled with both experience and beginner HYROX athletes. \nIt was a rainy start, but that didn’t slow anyone down. \nCoach @tara.kimbell lead an incredible program that touched on every movement you’ll find in a race. As always, we mixed in some of our farm flavor to keep things interesting. \nWe’ll be announcing our next HYROX workout soon. For now, make sure you get signed up for our next FitFarm Bootcamp on May 31st and FitFarm Featuring Burn Bootcamp on \n\nNext collaboration for June will be announce tomorrow! \n\n@carolinafitnessfarm \n@hyroxamerica @sfh'}}]}",{'count': 6},2025-05-19 16:52:53,150,null,,clips
459,461,"{'id': '472705614', 'username': 'sfh'}",3635926855362985726,True,https://instagram.flos5-2.fna.fbcdn.net/o1/v/t16/f2/m86/AQPA1VWhXCcP4XLJ7bxt7y1eEKmORbnoUFNpHjSqLR3u3Pw_1rNDZ3-vNZ6KsfiP4hEEWLYAeEMglJFWcgx6ItkvtaOrV-uQuXJz4Fg.mp4?stp=dst-mp4&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLmNsaXBzLmMyLjcyMC5iYXNlbGluZSJ9&_nc_cat=104&vs=1016032287389543_660332191&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC85RTQyRDA0N0EzNDU1RjU5RjQzQTdGRjdBN0JERTNCMl92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HSF9Kc3gzRUxHRXctVndHQUxKaU1za2IwM29VYnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJpb10tm%2B6NA%2FFQIoAkMzLBdAO%2B7ZFocrAhgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2Fgdl5p0BAA%3D%3D&ccb=9-4&oh=00_AfKvkxex6Eb8hhoy2K9PQmK1Yd4L_HR-8llV1--gV_Yw7w&oe=683E29ED&_nc_sid=8b3546,0,"{'edges': [{'node': {'text': 'A little rain couldn’t stop us this weekend.\n\n@hyroxamerica x @carolinafitnessfarm workout led by SFH Ambassador @tara.kimbell — hit a killer workout, grab a SFH RECOVE,  then pet the farm animals. What more can you ask for?🦾🐮 #livinsfh 🎥: @qcs_content'}}]}",{'count': 5},2025-05-19 13:10:13,76,null,,clips
460,462,"{'id': '56734258867', 'username': 'sabaduri_horseback'}",3643409906627884465,True,https://instagram.flos5-2.fna.fbcdn.net/o1/v/t16/f2/m86/AQPwv0QNe3EMUI1dwrvpz0tlbok_YiFGeGBh51NQyh9Z9FIE6UybAB7xKjVYcQGSF2Wt_VW0xDmzwPd15FWM2cE-eZtf_RwzW1ZEMzk.mp4?stp=dst-mp4&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLmNsaXBzLmMyLjcyMC5iYXNlbGluZSJ9&_nc_cat=105&vs=1907083196713749_332134679&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9EQTRERDQxREU2QjAxQjNDNzIzRDYxOUYyQUFCN0E4Ql92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HTWJSNVIzdzMwcVdPMkFHQUZGMUllMzc4VG9wYnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJsDJw46O8phAFQIoAkMzLBdAEd0vGp%2B%2BdxgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2Fgdl5p0BAA%3D%3D&ccb=9-4&oh=00_AfI3Kp5YWDI6pVGYOMtNQv39Bh4OzvMNJJBcl7z5I6Kjcg&oe=683E4199&_nc_sid=8b3546,0,{'edges': [{'node': {'text': '#horseback #horseriding #ranch #kabardianhors #khan'}}]},{'count': 0},2025-05-29 20:52:37,24,null,,clips
461,463,"{'id': '56734258867', 'username': 'sabaduri_horseback'}",3643335676649371608,True,https://instagram.flos5-3.fna.fbcdn.net/o1/v/t16/f2/m86/AQO9ppXpZ-m38USA-rS4EWuCgrGWB4hili0eX-JNE-0fftkLniBVsn0T955_XpeZnnyTaphjAiEJpLkXuwdjAJepwpM-0bVPpzsuPYA.mp4?stp=dst-mp4&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLmNsaXBzLmMyLjQ4MC5iYXNlbGluZSJ9&_nc_cat=108&vs=1349999906091440_2508712796&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9GRDQ2RjFGN0M4OUIxMzQ2MzAxN0I3NjY4NEVBQURCNF92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HSThBNlIySHdsSVUtYm9EQVBuNUFmOEZhMzh5YnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJrTM%2BLC5yuo%2FFQIoAkMzLBdAQOIMSbpeNRgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2Fgdl5p0BAA%3D%3D&ccb=9-4&oh=00_AfLYvzpTrBmjDDkuyizMiboST7Koy9JbVcoI8dq5FscCeA&oe=683E3DE4&_nc_sid=8b3546,0,{'edges': [{'node': {'text': '#sabaduri_horseback #georgia #horseriding #horseback #ikvlivi'}}]},{'count': 0},2025-05-29 18:26:04,9,null,,clips
462,464,"{'id': '56734258867', 'username': 'sabaduri_horseback'}",3641925287185374962,True,https://instagram.flos5-2.fna.fbcdn.net/o1/v/t16/f2/m86/AQP6DOcgxgO4XTi8A3SY4jvksWy6BdI-IjwjfZUClUDCc5HSVsTaGrElLDnNIc9dOg3u7vSd3WsQc_fNZYCIMVyfWpPBEoDu0NO91Tk.mp4?stp=dst-mp4&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLmNsaXBzLmMyLjcyMC5iYXNlbGluZSJ9&_nc_cat=102&vs=24066675272938732_2886453550&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC84MzRCNTk2NDQxQTZEQTYxMzQ1RUY1NEI1NTcyQ0ZBQV92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HTXlFMXgxdFZ0NzEwbDhDQURwdEcxank0M3NXYnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJpjPz5bCi6FAFQIoAkMzLBdAMkzMzMzMzRgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2Fgdl5p0BAA%3D%3D&ccb=9-4&oh=00_AfJ0pgLIjIoZaaQ_6LczA1dOmD65ztBqEv1ssvSV22EEQQ&oe=683E3212&_nc_sid=8b3546,0,{'edges': [{'node': {'text': '#sabaduri_horseback'}}]},{'count': 0},2025-05-27 19:42:54,18,null,,clips
463,465,"{'id': '56734258867', 'username': 'sabaduri_horseback'}",3640421086374551509,True,https://instagram.flos5-3.fna.fbcdn.net/o1/v/t16/f2/m86/AQNA6Z5XlXFKn_OoO7yFS_To2rWY15T8tIVEF21QNQL86kcCKYcCTrz7SX0fhHz6FPKEFlqjvTx0wp8zSH3vI3dV6XkhRMsQuvSq4ro.mp4?stp=dst-mp4&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLmNsaXBzLmMyLjcyMC5iYXNlbGluZSJ9&_nc_cat=107&vs=1211965730373676_776783403&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC83QTRCREJCQkRCQzg5MzM1MTVDQUVBRDM2MzU5OEQ4MV92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HRC12NUIzSWxVcDlvSXBWQUpMLWhRQ2FYZjRuYmtZTEFBQUYVAgLIARIAKAAYABsAFQAAJrSC1r%2B7m5lAFQIoAkMzLBdAQuCDEm6XjRgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2Fgdl5p0BAA%3D%3D&ccb=9-4&oh=00_AfJkxpx-r6E49cTDvtG60prPPbQ83HMmOIC1OOxPhg94cA&oe=683E492B&_nc_sid=8b3546,0,{'edges': [{'node': {'text': '#sabaduri_horseback #georgia #horseriding #horse #tours #horseback #nature'}}]},{'count': 4},2025-05-25 17:55:50,37,null,,clips
464,466,"{'id': '56734258867', 'username': 'sabaduri_horseback'}",3639718821582042974,True,https://instagram.flos5-3.fna.fbcdn.net/o1/v/t16/f2/m86/AQPo9a-vbn_Of1JB0dYmRA3A8qM4ZNRyKIYHL3YOptP4zj_WT1thpYoOt2G5yETWhEJ5Ad3Nj2CoJihNv09StnuyCrVCt5fvAQBTQ6k.mp4?stp=dst-mp4&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLmNsaXBzLmMyLjcyMC5iYXNlbGluZSJ9&_nc_cat=108&vs=2167139127061914_1203640560&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9FNDQ1MEYwODUwNTNCOTk3ODVDQjlBMzRERDg5NDM5OV92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HRXZnc3gzXy1TZnNHY0VHQUFnbzlpNFZNc2tnYmtZTEFBQUYVAgLIARIAKAAYABsAFQAAJvD2tJSO4JNAFQIoAkMzLBdATqqfvnbItBgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2Fgdl5p0BAA%3D%3D&ccb=9-4&oh=00_AfKMLdDe_z4CDae2_RgVofrFxGbB3k-watFOmNI1LDzQ6g&oe=683E5951&_nc_sid=8b3546,0,{'edges': [{'node': {'text': '#sabaduri_horseback #georgia #horses #tabun #endurance #georgia #federation #kabardianhors'}}]},{'count': 4},2025-05-24 18:39:53,65,null,,clips
465,467,"{'id': '56734258867', 'username': 'sabaduri_horseback'}",3638579118304633311,True,https://instagram.flos5-2.fna.fbcdn.net/o1/v/t16/f2/m86/AQMcHp2V3Hl8PYLthaJA5HtYCiPPCFanyV_BXs4UzhipeaLsUb3wt0Fn9RX8m7n84j44MAUFMvzYtXCuEg3axhPu7CMvu1FCiLYV3WE.mp4?stp=dst-mp4&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLmNsaXBzLmMyLjcyMC5iYXNlbGluZSJ9&_nc_cat=103&vs=1825914374645261_3545746980&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC8zRDRBNUIxMkIzQzkwMzc3QzM5OUMzNTdCNEEyNzNCN192aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HSDh4MUIzY2dZRVMwSmtDQUR6VXB6REoyTU5RYnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJvDKt9vMvpVAFQIoAkMzLBdAQVMzMzMzMxgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2Fgdl5p0BAA%3D%3D&ccb=9-4&oh=00_AfKKsbP7CCg2JPS7a0KifVxqu7TTOhG_eeTDgd-LYLSbjw&oe=683E263C&_nc_sid=8b3546,0,{'edges': [{'node': {'text': '#sabaduri_horseback #georgian #horseback #horseriding #nature #travel'}}]},{'count': 0},2025-05-23 04:54:57,28,null,,clips
466,468,"{'id': '56734258867', 'username': 'sabaduri_horseback'}",3633094405104237072,True,https://instagram.flos5-2.fna.fbcdn.net/o1/v/t16/f2/m86/AQNEWdkY5AiajrB6dzoTQ6zIQ72Pnw1xOP90GtD_pCkbGi25Nfpsn5L5F6F4j7dNUQ0lyQSZdhEPz5v73Ld49qR0ZiBtBNpmuZbQyYU.mp4?stp=dst-mp4&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLmNsaXBzLmMyLjcyMC5iYXNlbGluZSJ9&_nc_cat=103&vs=698407612680882_712372152&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9EQjQ3MTNFQzExQzcwOEIzNjczRjA2OTlFOUJFMDhCOV92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HSThTcWgwWVMwTHM3VzRFQUlBSE9majl1WEVjYnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJtSMmvuO37o%2FFQIoAkMzLBdAJd2yLQ5WBBgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2Fgdl5p0BAA%3D%3D&ccb=9-4&oh=00_AfIAxVGe1Fp9aKGJ2Ehq2lW2D766aNHU61C9FU55ry-qeQ&oe=683E4F00&_nc_sid=8b3546,0,{'edges': [{'node': {'text': '#sabaduri_horseback #georgia #galop'}}]},{'count': 0},2025-05-15 15:30:13,31,null,,clips
467,469,"{'id': '56734258867', 'username': 'sabaduri_horseback'}",3631050137976117593,True,https://instagram.flos5-3.fna.fbcdn.net/o1/v/t16/f2/m86/AQOsEM7yO6z0yOSWjxPgiq5AjIaoPAFHTgvN8Ttp9Cv6bTLn1EYAua626GSTAv5c_xDowh5M8p8BjfFMLtREOzESJm1-otM1HcVFmz4.mp4?stp=dst-mp4&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLmNsaXBzLmMyLjcyMC5iYXNlbGluZSJ9&_nc_cat=101&vs=699298189320342_23988492&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9GQjQ4MTM1MTI1QTk5RTJGMzA0RDA3RDk2RTUzOEM4M192aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HS3Q1bmgxSDRTS3ZXQklGQUUwUW9kNFZyc01oYnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJqabnain3s4%2FFQIoAkMzLBdAMxmZmZmZmhgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2Fgdl5p0BAA%3D%3D&ccb=9-4&oh=00_AfJdMrtO7y1egA7tXW9kTKWfZI1_YHi-s6Fguun0PIulqw&oe=683E5AF1&_nc_sid=8b3546,0,{'edges': [{'node': {'text': '#sabaduri_horseback #georgia #horseriding #horseback #nature #endurance #horses'}}]},{'count': 0},2025-05-12 19:37:23,47,null,,clips
468,470,"{'id': '56734258867', 'username': 'sabaduri_horseback'}",3630791733835507495,True,https://instagram.flos5-2.fna.fbcdn.net/o1/v/t16/f2/m86/AQPjn5p84-FxSzb4IZJuCd483NagpHKd_4y-R0Kr809hQ9AmCHnsgmkR3sCkMf5eIg6jbmUVLu0VeGgTxeB8iK0qdO_bvESrbidavMI.mp4?stp=dst-mp4&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLmNsaXBzLmMyLjQ4MC5iYXNlbGluZSJ9&_nc_cat=100&vs=644058288631601_1913666811&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9GMDQ4MzJCOEJBOTRDMTc3QjA1NUMzQTMxMDVDMUM5RV92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HQkREcGgwWVlmRzB0MThDQU1tWjgwclQ1dFlQYnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJtTc8a26%2Fto%2FFQIoAkMzLBdALd2yLQ5WBBgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2Fgdl5p0BAA%3D%3D&ccb=9-4&oh=00_AfLhlsckBdhjckf_H1boX_tyKHmb2ESpcTF1jerdM22v3A&oe=683E3203&_nc_sid=8b3546,0,{'edges': [{'node': {'text': '#sabaduri_horseback #horseriding #horseback #kabardianhors #Aslan'}}]},{'count': 1},2025-05-12 11:02:41,37,null,,clips
469,471,"{'id': '37020119834', 'username': 'probertperformancehorses'}",3644110447385613618,True,https://instagram.flos5-2.fna.fbcdn.net/o1/v/t16/f2/m86/AQMoU5VG3i7max_sQMTXNzY9PBAw_O6OdXlQ6VopVnuMfucAHmgXoImyxK6d9zPtngFxVvYh3Ou_U4tslmav4bbY1d7hILDR_aYJ-BE.mp4?stp=dst-mp4&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLmNsaXBzLmMyLjcyMC5iYXNlbGluZSJ9&_nc_cat=106&vs=616481234793381_4200636388&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC81RTQxQjBBQzNFQTc5NDU4MTE1REYxMUM1NzU2RDlBNl92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HSHp2OHgzLU1fNHdJaFVDQUpWREY2bjhaTzB3YnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJqSw0b6J5J5AFQIoAkMzLBdAPOZmZmZmZhgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2Fgdl5p0BAA%3D%3D&ccb=9-4&oh=00_AfL3self1XTJ0cPI7yvxxrfres8OZ0m8kzkObV7Hw4UqqQ&oe=683E49EC&_nc_sid=8b3546,0,{'edges': [{'node': {'text': 'The rein work prelims gave #TeamProbert a great start to the 2025 Kimes Ranch Western Derby!\n\n𝗥𝗲𝗶𝗻 𝗡 𝗞𝗮𝘁𝘀: 220.5\n𝗖𝗼𝘄𝘁𝗼𝘄𝗻 𝗗𝘂𝗮𝗹: 219\n𝗦𝘁𝘂𝗰𝗸 𝗜𝗻 𝗢𝘃𝗲𝗿𝗗𝗿𝗶𝘃𝗲: 217\n𝗢𝘂𝘁𝗹𝗮𝘄𝘄 𝗧𝘂𝗻𝗲𝘀: 216\n𝗔𝗿𝗺𝗮𝗻𝗶 𝗘𝘅𝗰𝗵𝗮𝗻𝗴𝗲: 216\n\nWe are looking forward to the herd work tomorrow and Sunday!\n\n🎥 Far West Media\n\n#CactusGear #Resistol #TripleCrownFeed #FarWestMedia #100xEquine #LegendsRanch #100XEquineProRider'}}]},{'count': 0},2025-05-30 20:04:17,64,null,,clips
470,472,"{'id': '37020119834', 'username': 'probertperformancehorses'}",3623004203135712410,True,https://instagram.flos5-2.fna.fbcdn.net/o1/v/t16/f2/m86/AQPq6Ogs7FsPyE0HKdFcv8sapMdWEi0NeKXE7k4ob3eHNwM7FbRG-jA-5q7xraadrMtEm8B8dV9uay-i0kUWn9PBiPBBgXvZET_wcrc.mp4?stp=dst-mp4&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLmNsaXBzLmMyLjcyMC5iYXNlbGluZSJ9&_nc_cat=102&vs=957175713161236_4196214798&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC8zRjRBREEwNDVDNDhDM0MyNzgzNEQ5ODMwQzVCMEQ5OF92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HT2dwYUIyLUVMRjN0eWdGQUljUG9fMVlwOWRZYnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJvz3iOnZ7JFAFQIoAkMzLBdANyp%2B%2Bdsi0RgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2Fgdl5p0BAA%3D%3D&ccb=9-4&oh=00_AfI-lccs2Eij5XH44ARAbSqvA7IVETUXU8IKiVSp_vfgsg&oe=683E4BAC&_nc_sid=8b3546,206,"{'edges': [{'node': {'text': 'High pressure means high stakes- and high opportunity. If you’re feeling it, you’re in the right room. \n\n🎥 @farwestmedia_ \n\n@legends_ranch_show_pads \n@farwestmedia_\n@resistol1927 \n@100xequine \n@triplecrownfeed \n@cactusgear'}}]}",{'count': 0},2025-05-01 17:10:56,75,null,,clips
471,473,"{'id': '37020119834', 'username': 'probertperformancehorses'}",3610373304465977559,True,https://instagram.flos5-3.fna.fbcdn.net/o1/v/t16/f2/m86/AQO0tBSPqc74g49wClD0Ed1-fkKVJbxPhCgItjBWqRdRoL-9S_ZrGA8-qf1HULLdYQCEr10xz8k3llVla015YXDUwLgIDkfBqNArNzE.mp4?stp=dst-mp4&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLmNsaXBzLmMyLjcyMC5iYXNlbGluZSJ9&_nc_cat=108&vs=556214904186948_1736028712&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC8yQzQ0NjEwOTNDMTY1NUNDMzA5MkQ5MjYwNUQ1OTNBRV92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HR0ozTngwX2VVS3N0Vm9FQUZXdXpuU0xRNDhGYnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJr7v7bfdvIRAFQIoAkMzLBdAS9U%2FfO2RaBgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2Fgdl5p0BAA%3D%3D&ccb=9-4&oh=00_AfLMXYhnEcvo1pqrUsyjkH8atcLSbgVpE2tSSbhHjSSgRw&oe=683E54C9&_nc_sid=8b3546,1062,"{'edges': [{'node': {'text': 'We’re honored to represent our customer, 𝗪𝗮𝘆𝗻𝗲 𝗠𝗶𝗿𝗮𝗻𝗱𝗮, in the Open Finals at the 2025 NRCHA Stallion Stakes.\n\nRussell and 𝗥𝗲𝗶𝗻 𝗡 𝗞𝗮𝘁𝘀 delivered a standout performance, earning a Top 10 finish and a $15,000 check in a highly competitive field. 𝗦𝘁𝘂𝗰𝗸 𝗜𝗻 𝗢𝘃𝗲𝗿𝗗𝗿𝗶𝘃𝗲 also impressed, marking a 219.5 down the fence and adding another $9,000 to the team’s success.\n\nA sincere thank you to our team, sponsors, and the Stallion Incentive Program. The opportunities in today’s reined cow horse industry continue to grow, and we’re grateful to be part of it.\n\n🎥 Far West Media \n\n#CactusGear #Resistol #TripleCrownFeed #FarWestMedia #100xEquine #LegendsRanch #100XEquineProRider'}}]}",{'count': 3},2025-04-14 06:54:50,175,null,,clips
